파일명,파일 내용
2022_한솔홀딩스_preprocessing_summary.txt,"한솔홀딩스 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 3,594억 원에서 2021년 4,136억 원으로 증가했으며 2022년에는 4,672억 원으로 꾸준히 성장했습니다. 자산총계 역시 2020년 6,271억 원에서 2022년 7,232억 원으로 증가하며 외형 성장을 나타냈습니다. 현금 및 현금성자산은 2020년 453억 원에서 2022년 900억 원으로 두 배 가까이 증가하며 유동성이 개선되었습니다.

수익성
영업이익은 2020년 124억 원에서 2021년 183억 원으로 증가했으며 2022년에는 190억 원으로 꾸준한 증가세를 보였습니다. 당기순이익은 2020년 726억 원 흑자에서 2021년 236억 원으로 감소하였으나 2022년에는 489억 원의 대규모 흑자를 기록하며 회복했습니다. 주당순이익은 2020년 1,695원에서 2021년 514원으로 감소했다가 2022년 1,144원으로 상승했습니다.

안정성
부채총계는 2020년 1,006억 원에서 2022년 1,259억 원으로 증가했습니다. 특히 유동부채가 2021년 884억 원에서 2022년 1,107억 원으로 크게 늘어난 점이 눈에 띕니다. 자본총계는 2020년 5,264억 원에서 2022년 5,973억 원으로 꾸준히 증가하며 재무 구조를 견고하게 유지했습니다.

결론
한솔홀딩스는 2020년부터 2022년까지 매출액과 영업이익이 꾸준히 성장하며 외형 및 수익성이 개선되는 모습을 보였습니다. 당기순이익은 변동성을 보였으나 2022년에 다시 큰 폭으로 회복했습니다. 부채가 증가했지만 자본총계 역시 증가하여 전반적인 재무 안정성은 양호한 수준을 유지했습니다."
2022_한솔홈데코_preprocessing_summary.txt,"(주)한솔홈데코 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 2532억 원에서 2021년 2632억 원으로 증가했으며, 2022년에는 2834억 원으로 꾸준히 성장했습니다. 자산총계 역시 2020년 2950억 원에서 2022년 3195억 원으로 증가하며 회사의 규모가 확대되었습니다. 유동자산은 2020년 787억 원에서 2022년 1083억 원으로 크게 증가했으며, 비유동자산은 2020년 2163억 원에서 2022년 2112억 원으로 소폭 감소했습니다.

수익성
영업이익은 2020년 27억 원 흑자에서 2021년 86억 원으로 크게 증가했으나, 2022년에는 27억 원으로 감소했습니다. 당기순이익은 2020년 6억 원 흑자, 2021년 55억 원 흑자를 기록했으나 2022년에는 49억 원의 순손실을 기록하며 적자로 전환되었습니다. 주당이익은 2020년 7원에서 2021년 68원으로 증가했으나, 2022년에는 마이너스 60원으로 악화되었습니다.

안정성
부채총계는 2020년 1404억 원에서 2022년 1661억 원으로 증가했습니다. 유동부채는 2020년 761억 원에서 2022년 1187억 원으로 크게 증가한 반면, 비유동부채는 2020년 644억 원에서 2022년 474억 원으로 감소했습니다. 자본총계는 2020년 1545억 원에서 2022년 1534억 원으로 소폭 감소했습니다.

결론
(주)한솔홈데코는 2020년부터 2021년까지 매출액과 이익이 성장하는 모습을 보였으나, 2022년에는 매출액은 증가했음에도 불구하고 영업이익이 감소하고 당기순손실을 기록하며 수익성이 악화되었습니다. 부채총계는 증가했으나 자본총계는 안정적인 수준을 유지했습니다."
2022_한익스프레스_preprocessing_summary.txt,"한익스프레스 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 6,152억 원에서 2021년 7,762억 원으로 증가한 후 2022년 8,581억 원으로 꾸준히 성장했습니다. 자산총계 역시 2020년 3,016억 원에서 2022년 4,079억 원으로 증가하며 회사의 규모가 커지고 있음을 보여줍니다.

수익성
영업이익은 2020년 106억 원에서 2021년 57억 원으로 감소했으나 2022년 198억 원으로 크게 회복하며 성장세를 보였습니다. 연결당기순이익은 2020년 19억 원 손실에서 2021년 39억 원 흑자로 전환되었고, 2022년에는 85억 원으로 크게 증가하며 수익성이 개선되는 모습을 보였습니다. 주당손익 역시 2020년 마이너스 167원에서 2022년 581원으로 긍정적인 흐름을 보였습니다.

안정성
부채총계는 2020년 2,330억 원에서 2022년 3,025억 원으로 증가했습니다. 이에 따라 부채비율은 2020년 약 79.5%에서 2021년 102.4%, 2022년 129.3%로 상승하며 재무 안정성이 다소 하락하는 추세를 보였습니다. 그러나 자본총계는 2020년 685억 원에서 2022년 1,053억 원으로 꾸준히 증가하며 재무 건전성을 유지하고 있습니다.

결론
한익스프레스는 2020년부터 2022년까지 매출액과 자산이 꾸준히 성장했으며, 특히 2022년에는 영업이익과 연결당기순이익이 크게 증가하며 수익성이 크게 개선되었습니다. 부채 증가로 재무 안정성은 다소 하락했으나 자본총계의 꾸준한 증가로 전반적인 재무 상태는 긍정적인 흐름을 보이고 있습니다."
2022_한일시멘트_preprocessing_summary.txt,"한일시멘트 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 9,743억 원에서 2021년 1조 2,719억 원으로 증가한 후 2022년 1조 4,876억 원으로 지속적으로 성장하는 추세를 보였습니다. 자산총계 역시 2020년 2조 4,000억 원 수준에서 2022년 2조 4,608억 원으로 꾸준히 증가했습니다. 유동자산은 2021년 6,029억 원에서 2022년 6,304억 원으로 증가했으며, 특히 현금 및 현금성자산은 2021년 362억 원에서 2022년 1,247억 원으로 크게 늘어났습니다. 비유동자산도 2020년 1조 7,330억 원에서 2022년 1조 8,305억 원으로 증가하며 성장을 뒷받침했습니다.

수익성
영업이익은 2020년 1,328억 원에서 2021년 1,204억 원으로 소폭 감소했으나, 2022년 1,180억 원으로 다시 회복하는 모습을 보였습니다. 당기순이익은 2020년 1,000억 원에서 2021년 860억 원으로 감소했으나, 2022년 876억 원으로 소폭 반등했습니다. 지배주주지분순손익도 유사한 흐름을 보이며 2020년 950억 원에서 2022년 788억 원으로 감소했습니다. 주당순이익은 2020년 1,832원에서 2022년 1,138원으로 하락했습니다.

안정성
부채총계는 2020년 1조 414억 원에서 2021년 9,120억 원으로 감소했으나, 2022년 8,858억 원으로 다시 줄어들며 전반적으로 감소하는 추세를 보였습니다. 유동부채는 2020년 5,983억 원에서 2021년 4,927억 원으로 감소했으며, 2022년에는 4,854억 원으로 추가 감소했습니다. 비유동부채도 2020년 4,431억 원에서 2022년 4,004억 원으로 지속적으로 감소했습니다. 자본총계는 2020년 1조 3,582억 원에서 2022년 1조 5,750억 원으로 꾸준히 증가하며 재무 안정성을 높였습니다. 특히 이익잉여금이 2020년 5,593억 원에서 2022년 6,575억 원으로 증가한 것이 자본총계 증가에 기여했습니다.

결론
한일시멘트는 2020년부터 2022년까지 매출액이 꾸준히 성장하며 외형을 확장했습니다. 수익성은 소폭 변동하는 모습을 보였으나 전반적으로 안정적인 수준을 유지했습니다. 부채총계가 지속적으로 감소하고 자본총계는 증가하는 추세를 보여 재무 안정성은 더욱 강화되었습니다."
2022_한진_preprocessing_summary.txt,"한진 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 2조 2,157억 원에서 2022년 2조 8,494억 원으로 꾸준히 증가하며 성장세를 보였습니다. 자산총계 또한 2020년 3조 7,887억 원에서 2022년 4조 932억 원으로 증가하며 외형 성장을 나타냈습니다. 유동자산은 2020년 5,779억 원에서 2022년 6,152억 원으로 소폭 증가했습니다.

수익성
영업이익은 2020년 1,059억 원에서 2022년 1,145억 원으로 소폭 증가하는 수준을 유지했습니다. 당기순이익은 2020년 91억 원에서 2021년 1,618억 원으로 크게 증가했으나 2022년에는 518억 원으로 감소하는 모습을 보였습니다. 주당순이익 또한 2020년 575원에서 2021년 10,804원으로 크게 증가했다가 2022년에는 3,290원으로 감소했습니다.

안정성
부채총계는 2020년 2조 5,507억 원에서 2022년 2조 5,588억 원으로 큰 변동 없이 유사한 수준을 유지했습니다. 유동부채는 2020년 7,552억 원에서 2022년 7,998억 원으로 증가했으며, 비유동부채는 2020년 1조 7,955억 원에서 2022년 1조 7,590억 원으로 소폭 감소했습니다. 자본총계는 2020년 1조 2,379억 원에서 2022년 1조 5,344억 원으로 꾸준히 증가하며 재무 안정성이 개선되는 모습을 보였습니다.

결론
한진은 2020년부터 2022년까지 매출액과 자산총계가 꾸준히 증가하며 성장세를 유지했습니다. 영업이익은 안정적인 수준을 보였고, 자본총계 또한 증가하여 재무 안정성이 개선되었습니다. 다만, 당기순이익과 주당순이익은 2022년에 감소하는 추세를 보였습니다."
2022_한진중공업홀딩스_preprocessing_summary.txt,"한진중공업홀딩스 요약재무정보 (2020-2022년)

성장성
영업수익은 2020년 7,952억 원에서 2021년 8,880억 원으로 증가했으며 2022년에는 1조 4,401억 원으로 크게 증가하며 성장세를 보였습니다. 자산총계는 2020년 1조 8,371억 원에서 2022년 1조 9,959억 원으로 꾸준히 증가했습니다. 유동자산은 2020년 3,336억 원에서 2022년 5,558억 원으로 증가했으며, 현금 및 현금성자산 역시 2020년 242억 원에서 2022년 1,429억 원으로 크게 증가했습니다. 비유동자산은 2020년 1조 5,035억 원에서 2022년 1조 4,401억 원으로 소폭 감소했습니다.

수익성
영업이익은 2020년 503억 원에서 2021년 445억 원으로 소폭 감소했으나 2022년에는 371억 원을 기록했습니다. 당기순이익은 2020년 36억 원 손실에서 2021년 75억 원 손실로 적자폭이 확대되었으나 2022년에는 149억 원 흑자로 전환되었습니다. 주당순이익은 2020년 마이너스 146원에서 2021년 마이너스 250원으로 악화되었다가 2022년에는 563원으로 크게 개선되었습니다.

안정성
부채총계는 2020년 1조 4,806억 원에서 2021년 1조 4,892억 원으로 소폭 증가했으며 2022년에는 1조 6,292억 원으로 증가했습니다. 유동부채는 2020년 5,501억 원에서 2022년 7,755억 원으로 증가한 반면, 비유동부채는 2020년 9,304억 원에서 2022년 8,536억 원으로 감소했습니다. 자본총계는 2020년 3,565억 원에서 2021년 3,486억 원으로 소폭 감소했으나 2022년에는 3,667억 원으로 회복되었습니다.

결론
한진중공업홀딩스는 2020년부터 2022년까지 영업수익이 크게 증가하며 성장세를 보였습니다. 2020년과 2021년에는 당기순손실을 기록했으나 2022년에는 흑자전환에 성공하며 수익성이 개선되었습니다. 부채총계는 증가했으나 자본총계 역시 회복되며 재무 안정성은 대체로 양호한 수준을 유지했습니다."
2022_한진칼_preprocessing_summary.txt,"한진칼 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 1,374억 원에서 2021년 1,484억 원으로 증가하였고, 2022년에는 2,003억 원으로 크게 성장했습니다. 자산총계 또한 2020년 3조 4,886억 원에서 2022년 3조 9,151억 원으로 꾸준히 증가하는 추세를 보였습니다.

수익성
영업이익은 2020년 364억 원 손실에서 2021년 99억 원 손실로 적자 폭을 줄였고, 2022년에는 145억 원 흑자로 전환되었습니다. 당기순이익은 2020년 3,415억 원 손실, 2021년 357억 원 손실을 기록했으나 2022년에는 6,596억 원 흑자로 크게 개선되었습니다. 특히 지배기업 소유주 순이익은 2020년 2,698억 원 손실에서 2022년 6,838억 원 흑자로 큰 폭의 개선을 이루었습니다. 주당순이익은 2020년 마이너스 4,476원에서 2022년 10,143원으로 크게 상승했습니다.

안정성
부채총계는 2020년 1조 8,243억 원에서 2021년 1조 9,305억 원으로 증가했다가 2022년에는 1조 3,390억 원으로 감소했습니다. 부채비율은 공개되지 않았으나, 부채총계 감소와 자본총계 증가로 재무 안정성은 개선된 것으로 판단됩니다. 자본총계는 2020년 1조 6,643억 원에서 2022년 2조 5,761억 원으로 크게 증가했습니다.

결론
한진칼은 2020년부터 2022년까지 매출액이 꾸준히 성장하였고, 특히 2022년에는 영업이익과 당기순이익 모두 흑자로 전환되며 수익성이 크게 개선되었습니다. 부채 감소와 자본총계 증가로 재무 안정성 역시 향상된 모습을 보였습니다."
2022_한창제지_preprocessing_summary.txt,"한창제지 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 1,714억 원에서 2021년 1,822억 원으로 증가했으며, 2022년에는 2,149억 원으로 꾸준히 성장했습니다. 자산총계 역시 2020년 1,810억 원에서 2022년 2,830억 원으로 크게 증가하며 성장세를 보였습니다.

수익성
영업이익은 2020년 172억 원에서 2021년 177억 원으로 소폭 증가했으나, 2022년에는 12억 원으로 크게 감소했습니다. 당기순이익 역시 2020년 105억 원, 2021년 150억 원에서 2022년 12억 원으로 감소했습니다. 주당순이익은 2020년 177원에서 2021년 252원으로 올랐으나, 2022년에는 21원으로 급감했습니다.

안정성
부채총계는 2020년 863억 원에서 2022년 1,726억 원으로 크게 증가했습니다. 이에 따라 부채비율은 2020년 약 47.7%에서 2022년 60.9%로 상승했습니다. 자본총계는 2020년 947억 원에서 2022년 1,104억 원으로 증가하며 재무 안정성을 유지하는 데 기여했습니다.

결론
한창제지는 2020년부터 2022년까지 매출액이 지속적으로 성장했으나, 2022년에 영업이익과 당기순이익이 크게 감소하며 수익성이 악화되었습니다. 부채가 증가하며 재무 안정성이 다소 하락했지만, 자본총계는 꾸준히 증가하며 이를 상쇄하는 모습을 보였습니다."
2022_한화_preprocessing_summary.txt,"한화 요약재무정보 (2020-2022년)

성장성
연결 기준 매출액은 2020년 50.93조 원에서 2021년 52.84조 원으로 증가했으며, 2022년에는 62.28조 원으로 크게 증가하며 성장세를 보였습니다. 연결 기준 자산총계는 2020년 192.13조 원에서 2022년 211.18조 원으로 꾸준히 증가했습니다. 별도 기준 자산총계는 2020년 7.37조 원에서 2022년 10.73조 원으로 증가했습니다.

수익성
연결 기준 영업이익은 2020년 1.55조 원에서 2021년 2.93조 원으로 증가했으며, 2022년에는 2.52조 원으로 소폭 감소하였으나 높은 수준을 유지했습니다. 연결 기준 당기순이익 역시 2020년 1.52조 원에서 2021년 2.28조 원으로 증가했으며, 2022년에는 2.24조 원을 기록했습니다. 주당순이익은 2020년 8,745원에서 2022년 14,169원으로 상승했습니다. 별도 기준 영업이익은 2020년 1,671억 원에서 2022년 1,945억 원으로 증가했습니다. 별도 기준 당기순이익은 2020년 1,349억 원에서 2022년 2,866억 원으로 크게 증가했습니다.

안정성
연결 기준 부채총계는 2020년 173.60조 원에서 2022년 190.30조 원으로 증가했습니다. 이에 따라 부채비율은 2020년 약 88.3%에서 2021년 82.6%, 2022년 90.1%로 변동성을 보였습니다. 자본총계는 2020년 18.53조 원에서 2022년 20.88조 원으로 증가했습니다. 별도 기준 부채총계는 2020년 3.87조 원에서 2022년 7.39조 원으로 증가했습니다. 별도 기준 자본총계는 2020년 3.50조 원에서 2022년 3.34조 원으로 소폭 감소했습니다.

결론
한화는 2020년부터 2022년까지 연결 기준 매출액 및 자산이 꾸준히 증가하며 성장세를 보였고, 수익성 또한 높은 수준을 유지했습니다. 별도 기준에서도 매출은 소폭 감소했으나 영업이익과 당기순이익은 증가하는 모습을 보였습니다. 재무 안정성의 경우 연결 기준 부채비율은 일부 변동성을 보였으나, 자본총계는 증가세를 유지했습니다."
2022_한화시스템_preprocessing_summary.txt,"한화시스템 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 1조 6,429억 원에서 2021년 2조 895억 원으로 증가했으며 2022년에는 2조 1,880억 원으로 소폭 증가하며 2조 원대를 유지했습니다. 자산총계는 2020년 2조 6,951억 원에서 2022년 3조 9,456억 원으로 꾸준히 증가했습니다.

수익성
영업이익은 2020년 929억 원 흑자에서 2021년 1,121억 원으로 증가했으나 2022년에는 240억 원으로 크게 감소하며 수익성이 악화되었습니다. 당기순이익은 2020년 936억 원 흑자에서 2021년 979억 원으로 소폭 증가했으나 2022년에는 808억 원의 순손실을 기록하며 적자로 전환되었습니다. 주당순이익은 2020년 850원에서 2022년 마이너스 432원으로 악화되었습니다.

안정성
부채총계는 2020년 1조 6,624억 원에서 2021년 1조 6,545억 원으로 소폭 감소했으나 2022년에는 1조 9,267억 원으로 증가했습니다. 이에 따라 부채비율은 2020년 약 161%에서 2021년 약 144%, 2022년에는 약 95.4%로 감소하는 추세를 보였습니다. 자본총계는 2020년 1조 327억 원에서 2022년 2조 189억 원으로 꾸준히 증가했습니다.

결론
한화시스템은 2020년부터 2022년까지 매출액이 증가했지만, 2022년에 영업이익과 당기순이익이 감소하며 수익성이 악화되었습니다. 부채는 2022년에 증가했으나 자본총계의 증가로 재무 안정성은 전반적으로 개선되는 추세를 보였습니다."
2022_한화에어로스페이스_preprocessing_summary.txt,"한화에어로스페이스 요약재무정보 (2020-2022년)

**연결재무정보**

성장성
매출액은 2020년 4조 7,528억 원에서 2021년 5조 5,414억 원으로 증가하였고, 2022년에는 6조 5,396억 원으로 꾸준히 성장했습니다. 자산총계 역시 2020년 9조 4,648억 원에서 2022년 15조 1,573억 원으로 크게 증가했습니다. 특히 현금 및 현금성 자산은 2020년 1조 3,307억 원에서 2022년 3조 431억 원으로 크게 늘었습니다.

수익성
영업이익은 2020년 2,110억 원 흑자에서 2021년 2,771억 원으로 증가했으며, 2022년에는 3,772억 원으로 더욱 개선되었습니다. 당기순이익은 2020년 1,214억 원 흑자에서 2021년 2,526억 원으로 증가하였으나, 2022년에는 2,008억 원으로 소폭 감소했습니다. 주당순이익은 2020년 2,390원에서 2022년 3,964원으로 증가했습니다.

안정성
부채총계는 2020년 6조 4,751억 원에서 2021년 7조 1,143억 원으로 증가하였으나, 2022년에는 11조 2,335억 원으로 큰 폭으로 증가했습니다. 이는 주로 유동부채의 증가에 기인합니다. 부채비율은 2020년 약 216.2%에서 2022년 약 286.3%로 상승하며 재무 안정성이 다소 약화된 모습을 보였습니다. 자본총계는 2020년 2조 9,897억 원에서 2022년 3조 9,238억 원으로 증가했습니다.

결론
한화에어로스페이스는 2020년부터 2022년까지 매출액이 꾸준히 증가하며 성장세를 이어갔습니다. 영업이익도 지속적으로 개선되었으나, 2022년 당기순이익은 소폭 감소했습니다. 부채총계의 증가로 재무 안정성은 다소 하락했지만, 자본총계는 증가하는 추세를 보였습니다.

**별도재무정보**

성장성
매출액은 2020년 1조 599억 원에서 2021년 1조 2,248억 원으로 증가하였고, 2022년에는 1조 9,567억 원으로 크게 성장했습니다. 자산총계 또한 2020년 4조 6,414억 원에서 2022년 8조 6,896억 원으로 크게 증가했습니다. 특히 현금 및 현금성 자산은 2020년 2,644억 원에서 2022년 1조 1,429억 원으로 크게 늘었습니다.

수익성
영업이익은 2020년 73억 원 손실에서 2021년 177억 원 손실로 적자 폭이 확대되었으나, 2022년에는 1,472억 원 흑자로 전환되었습니다. 당기순이익은 2020년 284억 원 흑자에서 2021년 1,193억 원으로 증가하였고, 2022년에는 3,067억 원으로 크게 증가했습니다. 주당순이익은 2020년 559원에서 2022년 6,054원으로 크게 상승했습니다.

안정성
부채총계는 2020년 2조 6,458억 원에서 2021년 3조 493억 원으로 증가하였고, 2022년에는 6조 351억 원으로 크게 증가했습니다. 이는 주로 유동부채의 증가에 기인합니다. 부채비율은 2020년 약 132.6%에서 2022년 약 227.3%로 상승하며 재무 안정성이 약화된 모습을 보였습니다. 자본총계는 2020년 1조 9,956억 원에서 2022년 2조 6,544억 원으로 증가했습니다.

결론
한화에어로스페이스는 별도 기준 2020년 영업손실에서 2022년 큰 폭의 흑자로 전환하는 등 수익성이 크게 개선되었습니다. 매출액도 꾸준히 성장하는 모습을 보였습니다. 다만, 부채총계의 증가로 인해 재무 안정성은 다소 약화되었습니다."
2022_한화엔진_preprocessing_summary.txt,"한화엔진 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 8,299.95억 원에서 2021년 5,989.99억 원으로 감소하였으나 2022년 7,642.43억 원으로 회복하며 2020년 수준에 근접했습니다. 자산총계는 2020년 7,233.00억 원에서 2022년 9,562.30억 원으로 꾸준히 증가하며 성장을 보였습니다.

수익성
영업이익은 2020년 200.21억 원 흑자에서 2021년 397.78억 원 적자로 전환되었으며 2022년에도 295.34억 원의 영업손실을 기록하며 적자 상태가 지속되었습니다. 연결총당기순이익 역시 2020년 60.48억 원 흑자였으나 2021년부터 적자로 전환되어 2022년에는 402.72억 원의 손실을 기록하며 적자 폭이 확대되었습니다. 기본주당순이익은 2020년 184원에서 2022년 마이너스 647원으로 악화되었습니다.

안정성
부채총계는 2020년 5,291.72억 원에서 2022년 7,346.04억 원으로 증가했습니다. 이에따라 부채비율은 2020년 약 272.6%에서 2021년 280.5% 2022년에는 331.4%로 지속적인 상승세를 보이며 재무안정성이 악화된 모습을 보였습니다. 자본총계는 2020년 1,941.28억 원에서 2022년 2,216.26억 원으로 증가했으나, 연결이익잉여금이 지속적으로 누적된 손실로 인해 마이너스 상태를 유지했습니다.

결론
한화엔진은 2020년부터 2022년까지 자산과 매출액이 증가하며 외형 성장을 이루었으나, 영업이익과 당기순이익에서 지속적인 적자를 기록하며 수익성이 악화되었습니다. 부채 증가와 누적된 결손으로 인해 재무 안정성 또한 하락하는 추세를 보였습니다."
2022_한화오션_preprocessing_summary.txt,"한화오션 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 7.03조 원에서 2021년 4.86조 원으로 감소했으나 2022년 4.49조 원으로 소폭 회복하는 추세를 보였습니다. 자산총계는 2020년 10.32조 원에서 2022년 12.24조 원으로 꾸준히 증가했습니다.

수익성
영업이익은 2020년 1,534억 원 흑자에서 2021년 1.61조 원 손실로 크게 적자 전환되었으며 2022년에도 1.75조 원의 대규모 영업손실을 기록하며 적자를 지속했습니다. 당기순이익 역시 2020년 866억 원 흑자에서 2021년 1.74조 원 손실로 적자 전환되었고 2022년에는 1.70조 원의 손실을 기록하며 적자 폭이 확대되었습니다. 기본주당순이익은 2020년 584원에서 2022년 마이너스 16,493원으로 크게 악화되었습니다.

안정성
부채총계는 2020년 6.45조 원에서 2022년 11.49조 원으로 크게 증가했습니다. 이는 주로 유동부채가 2020년 5.16조 원에서 2022년 10.67조 원으로 크게 늘어난 데 기인합니다. 자본총계는 2020년 3.87조 원에서 2022년 7,449억 원으로 크게 감소하며 재무 안정성이 크게 악화된 모습을 보였습니다.

결론
한화오션은 2020년 흑자를 기록했으나 2021년과 2022년에 걸쳐 대규모 영업손실과 당기순손실을 기록하며 수익성이 급격히 악화되었습니다. 부채가 크게 증가하고 자본총계가 감소하면서 재무 안정성 역시 크게 하락한 상황입니다."
2022_현대글로비스_preprocessing_summary.txt,"현대글로비스 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 16조 5,199억 원에서 2021년 21조 7,796억 원으로, 2022년에는 26조 9,819억 원으로 꾸준히 증가하며 높은 성장세를 보였습니다. 자산총계 또한 2020년 10조 8,987억 원에서 2022년 13조 8,778억 원으로 지속적으로 늘어났습니다.

수익성
영업이익은 2020년 6,622억 원에서 2021년 1조 1,262억 원, 2022년에는 1조 7,985억 원으로 크게 증가하며 수익성이 지속적으로 개선되었습니다. 당기순이익 역시 2020년 6,061억 원에서 2021년 7,832억 원, 2022년에는 1조 1,928억 원으로 꾸준히 상승했습니다. 주당이익은 2020년 16,165원에서 2022년 31,729원으로 증가하며 주주 가치가 상승했습니다.

안정성
부채총계는 2020년 5조 8,323억 원에서 2022년 6조 9,982억 원으로 증가했으나, 자본총계가 2020년 5조 664억 원에서 2022년 6조 8,796억 원으로 더 큰 폭으로 증가했습니다. 이에 따라 부채비율은 일정 수준으로 안정적으로 유지되었으며, 재무 건전성이 양호한 것으로 판단됩니다.

결론
현대글로비스는 2020년부터 2022년까지 매출액과 영업이익, 당기순이익이 꾸준히 증가하며 높은 성장성과 수익성을 기록했습니다. 부채 증가에도 불구하고 자본총계의 증가세가 더 커 재무 안정성 또한 양호한 수준을 유지하고 있습니다."
2022_현대리바트_preprocessing_summary.txt,"현대리바트 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 1조 3,846억 원에서 2021년 1조 4,066억 원으로 증가했으며, 2022년에는 1조 4,957억 원으로 꾸준히 성장했습니다. 자산총계는 2020년 8,033억 원에서 2022년 8,541억 원으로 증가했습니다. 유동자산 역시 2020년 3,638억 원에서 2022년 4,520억 원으로 늘어났습니다.

수익성
영업이익은 2020년 372억 원 흑자에서 2021년 202억 원으로 감소했으나, 2022년에는 279억 원의 영업손실을 기록하며 적자로 전환되었습니다. 당기순이익은 2020년 266억 원 흑자에서 2021년 135억 원으로 감소했고, 2022년에는 508억 원의 순손실을 기록하며 적자 폭이 확대되었습니다. 주당순이익은 2020년 1,322원에서 2022년 마이너스 2,524원으로 악화되었습니다.

안정성
부채총계는 2020년 3,223억 원에서 2022년 4,156억 원으로 증가했습니다. 유동부채가 2020년 2,588억 원에서 2022년 3,750억 원으로 크게 늘어난 것이 주된 요인입니다. 반면 비유동부채는 2020년 635억 원에서 2022년 406억 원으로 감소했습니다. 자본총계는 2020년 4,810억 원에서 2022년 4,385억 원으로 감소했습니다.

결론
현대리바트는 2020년부터 2022년까지 매출액이 꾸준히 성장했으나, 2022년에 영업이익 및 당기순이익이 적자로 전환되며 수익성이 악화되었습니다. 부채총계가 증가하고 자본총계가 감소하면서 재무 안정성 역시 하락하는 추세를 보였습니다."
2022_현대바이오_preprocessing_summary.txt,"현대바이오 요약재무정보 (제21기-제23기)

성장성
연결 기준 매출액은 제21기 125억 1100만원에서 제22기 92억 4100만원으로 감소하였고, 제23기에는 78억 5200만원으로 더욱 감소했습니다. 자산총계 역시 제21기 937억 4100만원에서 제23기 673억 2700만원으로 감소했습니다.

수익성
연결 기준 영업이익은 제21기 45억 4000만원 손실에서 제22기 97억 7000만원 손실로 적자 폭이 확대되었으며, 제23기에는 263억 5400만원 손실을 기록하며 적자 폭이 크게 증가했습니다. 당기순이익 역시 제21기 82억 6000만원 손실에서 제23기 158억 700만원 손실로 적자 폭이 확대되었습니다. 주당순이익은 제21기 230원에서 제23기 402원 손실로 악화되었습니다.

안정성
연결 기준 부채총계는 제21기 414억 300만원에서 제23기 90억 9100만원으로 크게 감소했습니다. 이에 따라 부채비율은 제21기 약 87.9%에서 제22기 30.6%로 감소하였고, 제23기에는 15.7%로 더욱 감소하며 재무 안정성이 개선된 모습을 보였습니다. 자본총계는 제21기 523억 3800만원에서 제23기 582억 3500만원으로 증가했습니다.

결론
현대바이오는 제21기부터 제23기까지 매출액이 지속적으로 감소했으며, 영업이익과 당기순이익 모두 적자 폭이 크게 확대되며 수익성이 악화되었습니다. 그러나 부채총계가 크게 감소하고 자본총계가 증가하면서 재무 안정성은 개선되는 추세를 보였습니다."
